StartTime,EndTime,LocationIndex,TrainID
1590.7,1694.9,11,91
1694.9,1772.1,12,91
1344,1344,1,92
1346.8,1346.8,2,92
1349.6,1471.3,8,92
1474.6,1477.6,9,92
1480.9,1480.9,10,92
1487,1544.4,12,92
1544.4,1548.4,1,92
1546.4,1722.8,8,92
1548.4,1722.8,8,92
1612.9,1721.7,7,92
1612.9,1721.7,13,92
1721.7,1876.3,14,92
1354.2,1354.2,1,93
1357,1433.6,2,93
1436.3,1479.3,5,93
1482.6,1494.3,9,93
1497.6,1565,14,93
1566,1566,15,93
1567.5,1567.5,16,93
1569.2,1569.2,17,93
1570.8,1572.8,18,93
1570.8,1574.8,2,93
1572.8,1666.6,2,93
1574.8,1705.7,2,93
1637.3,1735,2,93
1637.3,1835.7,3,93
1364.4,1435.7,1,94
1438.6,1441.6,2,94
1444.3,1496,3,94
1499.3,1502.3,9,94
1505.6,1543.3,10,94
1549.4,1549.4,12,94
1549.4,1553.4,1,94
1551.4,1741.9,10,94
1553.4,1741.9,10,94
1650,1741,8,94
1650,1779.4,15,94
1779.4,1886.1,16,94
1444.2,1444.2,1,95
1447,1449.6,2,95
1452.3,1504,6,95
1507.3,1566.7,9,95
1570,1573,14,95
1574,1574,15,95
1575.6,1579.6,3,95
1577.6,1759.6,5,95
1579.6,1759.6,5,95
1691.7,1758.9,5,95
1691.7,1772.1,9,95
1772.1,1844.5,12,95
1454.4,1454.4,1,96
1457.2,1459.2,2,96
1462,1568.4,7,96
1571.7,1574.7,9,96
1578,1581,14,96
1582,1656.5,15,96
1583.6,1662.1,3,96
1660.1,1779.9,6,96
1662.1,1779.9,6,96
1694.9,1779.1,6,96
1694.9,1810,11,96
1810,1884.6,10,96
1464,1464,1,97
1466.8,1468.8,2,97
1471.6,1576.4,4,97
1579.7,1582.7,9,97
1586,1660.4,14,97
1661.5,1661.5,15,97
1663,1663,16,97
1664.7,1664.7,17,97
1666.2,1668.2,18,97
1666.2,1670.2,2,97
1668.2,1744.1,4,97
1670.2,1781.3,4,97
1716.2,1809.2,4,97
1716.2,1935.4,7,97
1474.2,1474.2,1,98
1477,1477,2,98
1479.8,1584.4,8,98
1587.7,1590.7,9,98
1594,1594,10,98
1600.1,1630.3,12,98
1600.1,1634.3,1,98
1632.3,1809.8,9,98
1634.3,1809.8,9,98
1721.7,1808.9,7,98
1721.7,1876.3,13,98
1876.3,1884.9,14,98
1484.4,1484.4,1,99
1487.2,1487.2,2,99
1490,1592.4,5,99
1595.7,1662.1,9,99
1665.4,1668.4,14,99
1669.5,1757.3,15,99
1758.9,1762.9,3,99
1760.9,1845.2,5,99
1762.9,1845.2,5,99
1772.1,1844.5,5,99
1772.1,1844.5,9,99
1844.5,1935.9,12,99
1494,1494,1,100
1496.8,1498.8,2,100
1501.6,1663.9,3,100
1667.1,1670.1,9,100
1673.4,1761.3,14,100
1762.3,1762.3,15,100
1763.8,1763.8,16,100
1765.5,1765.5,17,100
1767,1769,18,100
1767,1771,2,100
1769,1803.1,3,100
1771,1836.6,3,100
1778,1861.8,3,100
1778,1948.8,5,100
1504.2,1504.2,1,101
1507,1507,2,101
1509.8,1671.9,6,101
1675.1,1678.1,9,101
1681.4,1681.4,10,101
1687.5,1741,12,101
1741,1745,1,101
1743,1868.4,10,101
1745,1868.4,10,101
1779.4,1867.6,8,101
1779.4,1886.1,15,101
1886.1,1999.6,16,101
1514.4,1514.4,1,102
1517.2,1570.7,2,102
1573.4,1679.9,7,102
1683.1,1763,9,102
1766.3,1769.3,14,102
1770.3,1770.3,15,102
1771.8,1771.8,16,102
1773.5,1773.5,17,102
1775,1777,18,102
1775,1779,2,102
1777,1818.3,1,102
1779,1844.5,1,102
1798.5,1864.2,1,102
1798.5,2007.4,1,102
1524,1572.8,1,103
1575.7,1578.7,2,103
1581.4,1764.7,4,103
1768,1771,9,103
1774.3,1777.3,14,103
1778.3,1778.3,15,103
1779.9,1783.9,3,103
1781.9,1898.3,7,103
1783.9,1898.3,7,103
1810,1897.4,6,103
1810,1897.4,11,103
1897.4,2011,10,103
1584,1584,1,104
1586.8,1586.8,2,104
1589.6,1772.7,8,104
1776,1779,9,104
1782.3,1785.3,14,104
1786.3,1786.3,15,104
1787.8,1787.8,16,104
1789.5,1789.5,17,104
1791,1793,18,104
1791,1795,2,104
1793,1859.6,2,104
1795,1891.3,2,104
1835.7,1915.2,2,104
1835.7,2051.3,3,104
1594.2,1594.2,1,105
1597,1597,2,105
1599.8,1780.7,5,105
1784,1787,9,105
1790.3,1793.3,14,105
1794.3,1794.3,15,105
1795.9,1799.9,3,105
1797.9,1931.2,6,105
1799.9,1931.2,6,105
1844.5,1930.3,5,105
1844.5,1935.9,9,105
1935.9,2023.4,12,105
1604.4,1604.4,1,106
1607.2,1666.1,2,106
1668.9,1788.7,3,106
1792,1795,9,106
1798.3,1798.3,10,106
1804.4,1804.4,12,106
1804.4,1808.4,1,106
1806.4,1981.8,8,106
1808.4,1981.8,8,106
1876.3,1980.8,7,106
1876.3,1980.8,13,106
1980.8,2109.6,14,106
1614,1668.2,1,107
1671.1,1674.1,2,107
1676.9,1796.7,6,107
1800,1803,9,107
1806.3,1806.3,10,107
1812.4,1812.4,12,107
1812.4,1816.4,1,107
1814.4,1993.1,9,107
1816.4,1993.1,9,107
1886.1,1992.1,8,107
1886.1,1999.6,15,107
1999.6,2141.2,16,107
1674,1676.2,1,108
1679.1,1682.1,2,108
1684.9,1804.7,7,108
1808,1811,9,108
1814.3,1814.3,14,108
1815.3,1895.8,15,108
1897.4,1901.4,3,108
1899.4,1957.8,7,108
1901.4,1957.8,7,108
1903.4,1957.2,6,108
1903.4,2011,11,108
2011,2088,10,108
1684.2,1686.2,1,109
1689,1767,2,109
1769.7,1812.7,4,109
1816,1819,9,109
1822.3,1899.8,14,109
1900.8,1900.8,15,109
1902.3,1902.3,16,109
1904,1904,17,109
1905.6,1907.6,18,109
1905.6,1909.6,2,109
1907.6,1967,4,109
1909.6,2009.1,4,109
1935.4,2040.7,4,109
1935.4,2216.2,7,109
1694.4,1769.1,1,110
1772,1775,2,110
1777.7,1820.7,8,110
1824,1901.5,9,110
1904.8,1907.8,14,110
1908.8,1908.8,15,110
1910.4,1914.4,3,110
1912.4,2002.8,5,110
1914.4,2002.8,5,110
1935.9,2002.1,5,110
1935.9,2023.4,9,110
2023.4,2108.8,12,110
1774.2,1777.1,1,111
1780,1783,2,111
1785.7,1903.2,5,111
1906.5,1909.5,9,111
1912.8,1915.8,14,111
1916.8,1916.8,15,111
1918.3,1918.3,16,111
1920,1920,17,111
1921.6,1923.6,18,111
1921.6,1925.6,2,111
1923.6,1974.4,3,111
1925.6,2008.5,3,111
1948.8,2034.1,3,111
1948.8,2194.4,5,111
1784.4,1786.4,1,112
1789.2,1791.2,2,112
1794,1911.2,3,112
1914.5,1917.5,9,112
1920.8,1920.8,10,112
1926.9,1980.8,12,112
1980.8,1984.8,1,112
1982.8,2080.1,8,112
1984.8,2080.1,8,112
1986.8,2079.2,7,112
1986.8,2109.6,13,112
2109.6,2222.3,14,112
1794,1796,1,113
1798.8,1800.8,2,113
1803.6,1919.2,6,113
1922.5,1925.5,9,113
1928.8,1979.7,10,113
1985.8,1985.8,12,113
1985.8,1989.8,1,113
1987.8,2118.6,10,113
1989.8,2118.6,10,113
1999.6,2117.4,8,113
1999.6,2141.2,15,113
2141.2,2258.4,16,113
1804.2,1804.2,1,114
1807,1809,2,114
1811.8,1927.2,7,114
1930.5,1933.5,9,114
1936.8,1936.8,14,114
1937.8,1937.8,15,114
1939.3,1939.3,16,114
1941,1941,17,114
1942.6,1944.6,18,114
1942.6,1946.6,2,114
1944.6,2042.2,1,114
1946.6,2088.5,1,114
2007.4,2123.3,1,114
2007.4,2230.1,1,114
1814.4,1814.4,1,115
1817.2,1817.2,2,115
1820,1935.2,4,115
1938.5,1941.5,9,115
1944.8,1944.8,14,115
1945.8,1945.8,15,115
1947.4,1951.4,3,115
1949.4,2094.9,6,115
1951.4,2094.9,6,115
2011,2094.1,6,115
2011,2094.1,11,115
2094.1,2200.7,10,115
1824,1824,1,116
1826.8,1826.8,2,116
1829.6,1943.2,8,116
1946.5,1949.5,9,116
1952.8,1952.8,14,116
1953.8,2000.5,15,116
2002.1,2006.1,3,116
2004.1,2109,5,116
2006.1,2109,5,116
2023.4,2108.2,5,116
2023.4,2108.8,9,116
2108.8,2236.3,12,116
1834.2,1834.2,1,117
1837,1905.5,2,117
1908.2,1951.2,5,117
1954.5,1957.5,9,117
1960.8,2004.5,14,117
2005.5,2005.5,15,117
2007,2007,16,117
2008.7,2008.7,17,117
2010.3,2012.3,18,117
2010.3,2014.3,2,117
2012.3,2069.4,2,117
2014.3,2093.4,2,117
2051.3,2111.5,2,117
2051.3,2214,3,117
1844.4,1907.6,1,118
1910.5,1913.5,2,118
1916.2,1959.2,3,118
1962.5,2006.2,9,118
2009.5,2012.5,14,118
2013.5,2013.5,15,118
2015.1,2019.1,3,118
2017.1,2195.5,7,118
2019.1,2195.5,7,118
2094.1,2194.5,6,118
2094.1,2200.7,11,118
2200.7,2317.8,10,118
1914,1916,1,119
1918.8,1921.5,2,119
1924.2,2007.9,6,119
2011.2,2014.2,9,119
2017.5,2017.5,10,119
2023.6,2023.6,12,119
2023.6,2027.6,1,119
2025.6,2198.8,9,119
2027.6,2198.8,9,119
2109.6,2197.9,7,119
2109.6,2222.3,13,119
2222.3,2366.2,14,119
1924.2,1924.2,1,120
1927,1929.5,2,120
1932.2,2015.9,7,120
2019.2,2022.2,9,120
2025.5,2025.5,14,120
2026.5,2091.3,15,120
2028.1,2096.9,3,120
2094.9,2201.7,6,120
2096.9,2201.7,6,120
2108.8,2200.7,5,120
2108.8,2236.3,9,120
2236.3,2276.7,12,120
1934.4,1934.4,1,121
1937.2,1939.2,2,121
1942,2023.9,4,121
2027.2,2030.2,9,121
2033.5,2033.5,10,121
2039.6,2117.4,12,121
2117.4,2121.4,1,121
2119.4,2237.4,10,121
2121.4,2237.4,10,121
2141.2,2236.5,8,121
2141.2,2258.4,15,121
2258.4,2400.4,16,121
1944,1944,1,122
1946.8,1948.8,2,122
1951.6,2031.9,8,122
2035.2,2038.2,9,122
2041.5,2095.3,14,122
2096.3,2096.3,15,122
2097.8,2097.8,16,122
2099.5,2099.5,17,122
2101.1,2103.1,18,122
2101.1,2105.1,2,122
2103.1,2222.3,3,122
2105.1,2259.5,3,122
2194.4,2287.3,3,122
2194.4,2419.1,5,122
1954.2,1954.2,1,123
1957,1957,2,123
1959.8,2039.9,5,123
2043.2,2097,9,123
2100.3,2103.3,14,123
2104.3,2192.9,15,123
2194.5,2198.5,3,123
2196.5,2299,7,123
2198.5,2299,7,123
2200.7,2298,6,123
2200.7,2298,11,123
2298,2450.4,12,123
1964.4,1964.4,1,124
1967.2,1967.2,2,124
1970,2098.7,3,124
2102,2105,9,124
2108.3,2196.9,14,124
2197.9,2197.9,15,124
2199.4,2199.4,16,124
2201.1,2201.1,17,124
2202.7,2204.7,18,124
2202.7,2206.7,2,124
2204.7,2243.1,2,124
2206.7,2281.9,2,124
2214,2311,2,124
2214,2418.6,3,124
1974,1974,1,125
1976.8,2010.2,2,125
2012.9,2106.7,6,125
2110,2198.6,9,125
2201.9,2204.9,14,125
2205.9,2205.9,15,125
2207.4,2207.4,16,125
2209.1,2209.1,17,125
2210.7,2212.7,18,125
2210.7,2214.7,2,125
2212.7,2243.9,4,125
2214.7,2280.3,4,125
2216.7,2307.5,4,125
2216.7,2411.7,7,125
1984.2,2012.3,1,126
2015.2,2018.2,2,126
2020.9,2200.3,7,126
2203.6,2206.6,9,126
2209.9,2209.9,10,126
2216,2216,12,126
2216,2220,1,126
2218,2332.4,8,126
2220,2332.4,8,126
2222.3,2331.3,7,126
2222.3,2366.2,13,126
2366.2,2490.1,14,126
2024.4,2024.4,1,127
2027.2,2027.2,2,127
2030,2208.3,4,127
2211.6,2214.6,9,127
2217.9,2217.9,14,127
2218.9,2218.9,15,127
2220.4,2220.4,16,127
2222.1,2222.1,17,127
2223.7,2225.7,18,127
2223.7,2227.7,2,127
2225.7,2262.8,1,127
2227.7,2306.4,1,127
2230.1,2339.1,1,127
2230.1,2429.1,1,127
2034,2034,1,128
2036.8,2036.8,2,128
2039.6,2216.3,8,128
2219.6,2222.6,9,128
2225.9,2225.9,14,128
2226.9,2226.9,15,128
2228.5,2232.5,3,128
2230.5,2335.7,5,128
2232.5,2335.7,5,128
2236.3,2334.7,5,128
2236.3,2334.7,9,128
2334.7,2445.2,10,128
2044.2,2044.2,1,129
2047,2047,2,129
2049.8,2224.3,5,129
2227.6,2230.6,9,129
2233.9,2233.9,10,129
2240,2240,12,129
2240,2244,1,129
2242,2354.6,9,129
2244,2354.6,9,129
2258.4,2353.7,8,129
2258.4,2400.4,15,129
2400.4,2463.7,16,129
2054.3,2054.3,1,130
2057.2,2101,2,130
2103.7,2232.3,3,130
2235.6,2238.6,9,130
2241.9,2241.9,14,130
2242.9,2242.9,15,130
2244.5,2248.5,3,130
2246.5,2386.2,6,130
2248.5,2386.2,6,130
2298,2385.3,6,130
2298,2445.2,11,130
2445.2,2512.6,10,130
2064,2103.1,1,131
2106,2109,2,131
2111.7,2240.3,6,131
2243.6,2246.6,9,131
2249.9,2249.9,14,131
2250.9,2333.1,15,131
2334.7,2338.7,3,131
2336.7,2444.3,5,131
2338.7,2444.3,5,131
2340.7,2443.3,5,131
2340.7,2450.4,9,131
2450.4,2574.2,12,131
2114.3,2114.3,1,132
2117.2,2202.6,2,132
2205.3,2248.3,7,132
2251.6,2254.6,9,132
2257.9,2257.9,10,132
2264,2331.3,12,132
2331.3,2335.3,1,132
2333.3,2472.8,8,132
2335.3,2472.8,8,132
2366.2,2471.7,7,132
2366.2,2490.1,13,132
2490.1,2577.1,14,132
2124,2204.7,1,133
2207.6,2210.6,2,133
2213.3,2256.3,4,133
2259.6,2262.6,9,133
2265.9,2330.2,10,133
2336.3,2336.3,12,133
2336.3,2340.3,1,133
2338.3,2472.5,10,133
2340.3,2472.5,10,133
2400.4,2471.8,8,133
2400.4,2471.8,15,133
2471.8,2630.9,16,133
2214,2214,1,134
2216.8,2218.8,2,134
2221.6,2264.3,8,134
2267.6,2270.6,9,134
2273.9,2337.1,14,134
2338.1,2338.1,15,134
2339.6,2339.6,16,134
2341.3,2341.3,17,134
2342.8,2344.8,18,134
2342.8,2346.8,2,134
2344.8,2439.2,4,134
2346.8,2475.8,4,134
2411.7,2503.3,4,134
2411.7,2643.3,7,134
2224.2,2224.2,1,135
2227,2227,2,135
2229.8,2272.3,5,135
2275.6,2338.8,9,135
2342.1,2345.1,14,135
2346.1,2346.1,15,135
2347.6,2347.6,16,135
2349.3,2349.3,17,135
2350.8,2352.8,18,135
2350.8,2354.8,2,135
2352.8,2450.3,3,135
2354.8,2492.6,3,135
2418.6,2524.3,2,135
2418.6,2681.5,3,135
2234.3,2234.3,1,136
2237.2,2237.2,2,136
2240,2340.5,3,136
2343.8,2346.8,9,136
2350.1,2353.1,14,136
2354.1,2354.1,15,136
2355.6,2355.6,16,136
2357.3,2357.3,17,136
2358.8,2439.2,18,136
2358.8,2475.8,2,136
2439.2,2503.3,4,136
2475.8,2537.4,4,136
2477.8,2562.9,3,136
2477.8,2678.7,5,136
2244,2244,1,137
2246.8,2246.8,2,137
2249.6,2348.5,6,137
2351.8,2354.8,9,137
2358.1,2361.1,14,137
2362.1,2362.1,15,137
2363.6,2363.6,16,137
2365.3,2437.6,17,137
2439.2,2477.8,18,137
2475.8,2479.8,2,137
2477.8,2512.6,2,137
2479.8,2553.6,2,137
2481.8,2584.3,1,137
2481.8,2655.8,1,137
2254.2,2254.2,1,138
2257,2257,2,138
2259.8,2356.5,7,138
2359.8,2362.8,9,138
2366.1,2369.1,14,138
2370.1,2370.1,15,138
2371.7,2375.7,3,138
2373.7,2541.7,7,138
2375.7,2541.7,7,138
2445.2,2540.7,6,138
2445.2,2540.7,11,138
2540.7,2603.9,10,138
2264.3,2264.3,1,139
2267.2,2267.2,2,139
2270,2364.5,4,139
2367.8,2370.8,9,139
2374.1,2377.1,14,139
2378.1,2382.6,15,139
2379.7,2388.2,3,139
2386.2,2564.8,6,139
2388.2,2564.8,6,139
2450.4,2563.7,5,139
2450.4,2574.2,9,139
2574.2,2709.1,12,139
2274,2274,1,140
2276.8,2276.8,2,140
2279.6,2372.5,5,140
2375.8,2378.8,9,140
2382.1,2382.1,10,140
2388.2,2388.2,12,140
2388.2,2392.2,1,140
2390.2,2560,9,140
2392.2,2560,9,140
2471.8,2559.1,8,140
2471.8,2630.9,15,140
2630.9,2674,16,140
2284.2,2284.2,1,141
2287,2287,2,141
2289.8,2380.5,8,141
2383.8,2386.8,9,141
2390.1,2390.1,10,141
2396.2,2471.7,12,141
2471.7,2475.7,1,141
2473.7,2591,8,141
2475.7,2591,8,141
2490.1,2590,7,141
2490.1,2590,13,141
2590,2715,14,141
2294.3,2294.3,1,142
2297.2,2342.8,2,142
2345.5,2388.5,3,142
2391.8,2394.8,9,142
2398.1,2398.1,14,142
2399.1,2539.1,15,142
2540.7,2544.7,3,142
2542.7,2613.7,7,142
2544.7,2613.7,7,142
2546.7,2613,6,142
2546.7,2613,11,142
2613,2731.8,10,142
2304,2344.9,1,143
2347.8,2350.8,2,143
2353.5,2396.5,6,143
2399.8,2402.8,9,143
2406.1,2543.1,14,143
2544.1,2544.1,15,143
2545.7,2549.7,3,143
2547.7,2658,5,143
2549.7,2658,5,143
2574.2,2657.2,5,143
2574.2,2709.1,9,143
2709.1,2750.8,12,143
2354.3,2354.3,1,144
2357.2,2359.2,2,144
2362,2404.5,7,144
2407.8,2410.8,9,144
2414.1,2470.6,10,144
2476.7,2558,12,144
2476.7,2562,1,144
2560,2662.8,9,144
2562,2662.8,9,144
2590,2662.1,7,144
2590,2715,13,144
2715,2751.1,14,144
2364,2364,1,145
2366.8,2368.8,2,145
2371.6,2412.5,4,145
2415.8,2544.8,9,145
2548.1,2551.1,14,145
2552.1,2561.2,15,145
2553.7,2566.8,3,145
2564.8,2715.7,6,145
2566.8,2715.7,6,145
2613,2714.6,6,145
2613,2731.8,11,145
2731.8,2810,10,145
2374.2,2374.2,1,146
2377,2377,2,146
2379.8,2546.6,5,146
2549.8,2552.8,9,146
2556.1,2558.1,10,146
2564.2,2564.2,12,146
2564.2,2568.2,1,146
2566.2,2731.9,10,146
2568.2,2731.9,10,146
2630.9,2730.9,8,146
2630.9,2730.9,15,146
2730.9,2865.4,16,146
2384.3,2384.3,1,147
2387.2,2387.2,2,147
2390,2554.6,8,147
2557.8,2560.8,9,147
2564.1,2566.1,14,147
2567.1,2567.1,15,147
2568.7,2568.7,16,147
2570.3,2570.3,17,147
2571.9,2573.9,18,147
2571.9,2575.9,2,147
2573.9,2670.4,4,147
2575.9,2706.5,4,147
2643.3,2733.6,4,147
2643.3,2848.2,7,147
2394,2394,1,148
2396.8,2396.8,2,148
2399.6,2562.6,3,148
2565.8,2568.8,9,148
2572.1,2574.1,14,148
2575.1,2575.1,15,148
2576.7,2576.7,16,148
2578.3,2578.3,17,148
2579.9,2581.9,18,148
2579.9,2583.9,2,148
2581.9,2674.7,1,148
2583.9,2699.9,1,148
2655.8,2718.8,1,148
2655.8,2814.8,1,148
2404.2,2404.2,1,149
2407,2407,2,149
2409.8,2570.6,6,149
2573.8,2576.8,9,149
2580.1,2582.1,14,149
2583.1,2583.1,15,149
2584.7,2584.7,16,149
2586.3,2586.3,17,149
2587.9,2589.9,18,149
2587.9,2591.9,2,149
2589.9,2705.5,3,149
2591.9,2741.2,3,149
2678.7,2768,3,149
2678.7,2927.4,5,149
2414.3,2414.3,1,150
2417.2,2417.2,2,150
2420,2578.6,4,150
2581.8,2584.8,9,150
2588.1,2590.1,14,150
2591.1,2591.1,15,150
2592.7,2592.7,16,150
2594.3,2594.3,17,150
2595.9,2597.9,18,150
2595.9,2599.9,2,150
2597.9,2701.6,2,150
2599.9,2728.5,2,150
2681.5,2748.6,2,150
2681.5,2895.2,3,150
2424,2424,1,151
2426.8,2426.8,2,151
2429.6,2586.6,7,151
2589.8,2592.8,9,151
2596.1,2598.1,14,151
2599.1,2655.6,15,151
2657.2,2661.2,3,151
2659.2,2817.8,5,151
2661.2,2817.8,5,151
2709.1,2816.7,5,151
2709.1,2816.7,9,151
2816.7,2918.3,12,151
2434.2,2434.2,1,152
2437,2548.8,2,152
2551.6,2594.6,5,152
2597.8,2600.8,9,152
2604.1,2604.1,10,152
2610.2,2610.2,12,152
2610.2,2614.2,1,152
2612.2,2790.4,8,152
2614.2,2790.4,8,152
2715,2789.7,7,152
2715,2789.7,13,152
2789.7,2942.1,14,152
2444.3,2550.9,1,153
2553.8,2556.8,2,153
2559.6,2602.6,8,153
2605.8,2608.8,9,153
2612.1,2612.1,10,153
2618.2,2660.8,12,153
2618.2,2664.8,1,153
2662.8,2835.6,9,153
2664.8,2835.6,9,153
2730.9,2834.5,8,153
2730.9,2865.4,15,153
2865.4,3000.1,16,153
2564.3,2564.3,1,154
2567.2,2567.2,2,154
2570,2610.6,3,154
2613.8,2616.8,9,154
2620.1,2659.6,14,154
2660.6,2660.6,15,154
2662.2,2666.2,3,154
2664.2,2823.3,7,154
2666.2,2823.3,7,154
2731.8,2822.4,6,154
2731.8,2822.4,11,154
2822.4,2981.7,10,154
2574,2574,1,155
2576.8,2576.8,2,155
2579.6,2618.6,6,155
2621.8,2624.8,9,155
2628.1,2659.7,10,155
2665.8,2789.7,12,155
2789.7,2793.7,1,155
2791.7,2899.6,8,155
2793.7,2899.6,8,155
2795.7,2898.6,7,155
2795.7,2942.1,13,155
2942.1,3052.3,14,155
2584.2,2584.2,1,156
2587,2587,2,156
2589.8,2626.6,4,156
2629.8,2661.3,9,156
2664.6,2667.6,14,156
2668.6,2668.6,15,156
2670.1,2670.1,16,156
2671.8,2671.8,17,156
2673.4,2675.4,18,156
2673.4,2699.9,2,156
2675.4,2835.6,1,156
2699.9,2863.4,1,156
2814.8,2884.3,1,156
2814.8,3029.8,1,156
2594.3,2594.3,1,157
2597.2,2597.2,2,157
2600,2663,5,157
2666.3,2669.3,9,157
2672.6,2675.6,14,157
2676.6,2712.1,15,157
2678.2,2717.7,3,157
2715.7,2924.4,6,157
2717.7,2924.4,6,157
2816.7,2923.3,5,157
2816.7,2923.3,9,157
2923.3,3039.2,12,157
2604,2604,1,158
2606.8,2606.8,2,158
2609.6,2671,7,158
2674.3,2677.3,9,158
2680.6,2716,14,158
2717.1,2820.8,15,158
2822.4,2826.4,3,158
2824.4,2914.2,7,158
2826.4,2914.2,7,158
2828.4,2913.4,6,158
2828.4,2981.7,11,158
2981.7,3020.9,10,158
2614.2,2614.2,1,159
2617,2617,2,159
2619.8,2679,3,159
2682.3,2717.7,9,159
2721,2824.8,14,159
2825.8,2825.8,15,159
2827.3,2827.3,16,159
2829,2829,17,159
2830.6,2832.6,18,159
2830.6,2834.6,2,159
2832.6,2871.4,4,159
2834.6,2902.2,4,159
2848.2,2925.4,4,159
2848.2,3053,7,159
2624.3,2624.3,1,160
2627.2,2627.2,2,160
2630,2719.5,6,160
2722.7,2725.7,9,160
2729,2788.6,10,160
2794.7,2794.7,12,160
2794.7,2798.7,1,160
2796.7,2975.1,10,160
2798.7,2975.1,10,160
2865.4,2974,8,160
2865.4,3000.1,15,160
3000.1,3072.8,16,160
2634,2634,1,161
2636.8,2636.8,2,161
2639.6,2727.5,4,161
2730.7,2826.5,9,161
2829.8,2832.8,14,161
2833.8,2833.8,15,161
2835.3,2835.3,16,161
2837,2837,17,161
2838.6,2840.6,18,161
2838.6,2842.6,2,161
2840.6,2926.4,2,161
2842.6,2968,2,161
2895.2,2999.2,2,161
2895.2,3126.2,3,161
2644.2,2644.2,1,162
2647,2647,2,162
2649.8,2828.2,8,162
2831.5,2834.5,9,162
2837.8,2840.8,14,162
2841.8,2841.8,15,162
2843.4,2847.4,3,162
2845.4,3030,5,162
2847.4,3030,5,162
2923.3,3028.9,5,162
2923.3,3028.9,9,162
3028.9,3145.3,10,162
2654.3,2654.3,1,163
2657.2,2665.3,2,163
2668,2836.2,5,163
2839.5,2842.5,9,163
2845.8,2848.8,14,163
2849.8,2849.8,15,163
2851.3,2851.3,16,163
2853,2853,17,163
2854.6,2856.6,18,163
2854.6,2858.6,2,163
2856.6,2951,3,163
2858.6,2982.5,3,163
2927.4,3006.2,3,163
2927.4,3140.9,5,163
2664,2667.4,1,164
2670.3,2673.3,2,164
2676,2844.2,7,164
2847.5,2850.5,9,164
2853.8,2853.8,10,164
2859.9,2859.9,12,164
2859.9,2863.9,1,164
2861.9,3051,9,164
2863.9,3051,9,164
2942.1,3049.9,7,164
2942.1,3052.3,13,164
3052.3,3125.6,14,164
2674.2,2676.2,1,165
2679,2681.3,2,165
2684,2852.2,3,165
2855.5,2858.5,9,165
2861.8,2861.8,14,165
2862.8,2911.8,15,165
2913.4,2917.4,3,165
2915.4,3061.5,7,165
2917.4,3061.5,7,165
2981.7,3060.7,6,165
2981.7,3060.7,11,165
3060.7,3128.3,12,165
2684.3,2684.3,1,166
2687.2,2721.7,2,166
2724.5,2860.2,6,166
2863.5,2866.5,9,166
2869.8,2869.8,10,166
2875.9,2974,12,166
2974,2978,1,166
2976,3080.3,10,166
2978,3080.3,10,166
3000.1,3079.6,8,166
3000.1,3079.6,15,166
3079.6,3222.4,16,166
2694,2723.8,1,167
2726.7,2729.7,2,167
2732.5,2868.2,4,167
2871.5,2874.5,9,167
2877.8,2915.8,14,167
2916.8,2916.8,15,167
2918.3,2918.3,16,167
2920,2920,17,167
2921.5,2923.5,18,167
2921.5,2925.5,2,167
2923.5,3051.2,1,167
2925.5,3079.8,1,167
3029.8,3101.2,1,167
3029.8,3178,1,167
2734.2,2734.2,1,168
2737,2830.5,2,168
2833.2,2876.2,8,168
2879.5,2917.5,9,168
2920.8,2923.8,14,168
2924.8,2924.8,15,168
2926.4,2930.4,3,168
2928.4,3136.8,6,168
2930.4,3136.8,6,168
3028.9,3135.8,5,168
3028.9,3135.8,9,168
3135.8,3256.4,12,168
2744.3,2832.6,1,169
2835.5,2838.5,2,169
2841.2,2919.2,5,169
2922.5,2925.5,9,169
2928.8,2972.9,10,169
2979,2979,12,169
2979,2983,1,169
2981,3167.8,8,169
2983,3167.8,8,169
3052.3,3166.6,7,169
3052.3,3166.6,13,169
3166.6,3265.1,14,169
2844,2844,1,170
2846.8,2846.8,2,170
2849.6,2927.2,7,170
2930.5,2933.5,9,170
2936.8,2936.8,14,170
2937.8,2937.8,15,170
2939.3,2939.3,16,170
2941,2941,17,170
2942.5,2944.5,18,170
2942.5,2946.5,2,170
2944.5,3082.2,4,170
2946.5,3121.1,4,170
3053,3150.3,4,170
3053,3253.5,7,170
2854.2,2854.2,1,171
2857,2857,2,171
2859.8,2935.2,3,171
2938.5,2941.5,9,171
2944.8,2944.8,14,171
2945.8,3059.1,15,171
3060.7,3064.7,3,171
3062.7,3123,7,171
3064.7,3123,7,171
3066.7,3122.4,6,171
3066.7,3145.3,11,171
3145.3,3231.3,10,171
2864.3,2864.3,1,172
2867.2,2867.2,2,172
2870,2943.2,6,172
2946.5,2974.6,9,172
2977.9,2980.9,10,172
2987,3049,12,172
2987,3053,1,172
3051,3185.7,9,172
3053,3185.7,9,172
3079.6,3184.7,8,172
3079.6,3222.4,15,172
3222.4,3306.5,16,172
2874,2874,1,173
2876.8,2876.8,2,173
2879.6,2976.3,4,173
2979.6,2982.6,9,173
2985.9,3063.1,14,173
3064.1,3064.1,15,173
3065.6,3065.6,16,173
3067.3,3067.3,17,173
3068.9,3070.9,18,173
3068.9,3072.9,2,173
3070.9,3156.9,2,173
3072.9,3197.7,2,173
3126.2,3228.4,2,173
