Resource,Start,End,Track,Train
8,6564.73,6564.73,13,6
9,6564.73,6567.13,13,6
12,6543.75,6564.73,119,6
13,6543.75,6547.70,119,6
3,6567.13,6568.13,13,6
6,6555.47,6555.47,14,5
7,6555.47,6569.17,14,5
16,6534.29,6555.47,114,5
15,6534.29,6538.59,114,5
4,6565.64,6565.64,15,7
5,6565.64,6570.04,15,7
16,6543.95,6565.64,120,7
15,6543.95,6548.25,120,7
1,6569.17,6570.17,14,5
2,6570.00,6571.00,15,7
8,6571.06,6571.06,16,13
9,6571.06,6571.46,16,13
10,6552.69,6571.06,2,13
11,6552.69,6558.61,2,13
3,6571.19,6572.19,16,13
6,6566.99,6566.99,17,10
7,6566.99,6573.19,17,10
10,6546.54,6566.99,122,10
11,6546.54,6552.46,122,10
1,6572.57,6573.57,17,10
3,6574.77,6575.77,18,0
4,6568.90,6568.90,19,12
5,6568.90,6576.10,19,12
12,6547.76,6568.90,123,12
13,6547.76,6551.71,123,12
2,6576.04,6577.04,19,12
6,6574.91,6574.91,20,3
7,6574.91,6577.31,20,3
12,6552.06,6574.91,1,3
13,6552.06,6556.01,1,3
1,6577.28,6578.28,20,3
2,6579.55,6580.55,21,0
6,6572.61,6572.61,22,9
7,6572.61,6581.31,22,9
16,6549.26,6572.61,125,9
15,6549.26,6553.56,125,9
1,6580.51,6581.51,22,9
8,6577.62,6577.62,23,2
9,6577.62,6581.62,23,2
12,6556.01,6577.62,4,2
13,6556.01,6559.96,4,2
3,6581.56,6582.56,23,2
1,6582.83,6583.83,24,0
4,6575.83,6575.83,26,11
5,6575.83,6584.63,26,11
16,6554.51,6575.83,3,11
15,6554.51,6558.81,3,11
3,6584.25,6585.25,25,0
2,6584.60,6585.60,26,11
6,6581.04,6581.04,27,4
7,6581.04,6586.24,27,4
10,6562.32,6581.04,8,4
11,6562.32,6568.24,8,4
1,6586.24,6587.24,27,4
12,6569.17,6569.17,14,5
13,6569.17,6573.12,14,5
3,6588.60,6589.60,29,5
2,6589.11,6590.11,30,0
6,6582.55,6582.55,31,8
7,6582.55,6591.25,31,8
16,6560.45,6582.55,7,8
15,6560.45,6564.75,7,8
1,6591.20,6592.20,31,8
8,6589.73,6592.23,32,7
9,6592.23,6593.53,32,7
10,6570.04,6589.73,15,7
11,6570.04,6575.96,15,7
4,6594.06,6594.06,33,10
5,6594.06,6594.26,33,10
12,6573.19,6594.06,17,10
13,6573.19,6577.14,17,10
3,6593.53,6594.53,32,7
2,6594.19,6595.19,33,10
6,6587.07,6587.07,34,6
7,6587.07,6595.87,34,6
16,6567.13,6587.07,13,6
15,6567.13,6571.43,13,6
1,6595.82,6596.82,34,6
8,6584.78,6584.78,35,1
9,6584.78,6597.88,35,1
12,6563.87,6584.78,10,1
13,6563.87,6567.82,10,1
3,6597.84,6598.84,35,1
6,6592.49,6592.49,37,13
7,6592.49,6599.89,37,13
16,6571.46,6592.49,16,13
15,6571.46,6575.76,16,13
2,6598.93,6599.93,36,0
1,6599.56,6600.56,37,13
8,6597.61,6600.11,38,3
9,6600.11,6602.21,38,3
12,6577.31,6597.61,20,3
13,6577.31,6581.26,20,3
3,6602.18,6603.18,38,3
1,6602.67,6603.67,39,0
4,6602.02,6602.02,40,2
5,6602.02,6603.72,40,2
16,6581.62,6602.02,23,2
15,6581.62,6585.92,23,2
2,6603.72,6604.72,40,2
6,6603.14,6603.14,42,9
7,6603.14,6606.14,42,9
12,6581.31,6603.14,22,9
13,6581.31,6585.26,22,9
8,6595.52,6598.02,43,12
9,6598.02,6607.02,43,12
10,6576.10,6595.52,19,12
11,6576.10,6582.02,19,12
1,6606.13,6607.13,42,9
3,6606.99,6607.99,43,12
4,6603.98,6603.98,44,11
5,6603.98,6609.68,44,11
10,6584.63,6603.98,26,11
11,6584.63,6590.55,26,11
2,6609.07,6610.07,44,11
6,6609.41,6609.41,45,5
7,6609.41,6610.11,45,5
16,6588.62,6609.41,29,5
15,6588.62,6592.92,29,5
1,6610.07,6611.07,45,5
8,6606.68,6609.18,46,4
9,6609.18,6611.38,46,4
12,6586.24,6606.68,27,4
13,6586.24,6590.19,27,4
3,6611.29,6612.29,46,4
6,6613.51,6613.51,48,10
7,6613.51,6614.11,48,10
10,6594.26,6613.51,33,10
11,6594.26,6600.18,33,10
1,6613.49,6614.49,48,10
2,6613.84,6614.84,49,0
8,6615.50,6615.50,50,7
9,6615.50,6615.70,50,7
16,6593.53,6615.50,32,7
15,6593.53,6597.83,32,7
3,6615.68,6616.68,50,7
1,6617.00,6618.00,51,0
4,6616.25,6616.25,52,6
5,6616.25,6618.65,52,6
12,6595.87,6616.25,34,6
13,6595.87,6599.82,34,6
2,6618.62,6619.62,52,6
8,6618.74,6618.74,53,1
9,6618.74,6620.04,53,1
16,6597.88,6618.74,35,1
15,6597.88,6602.18,35,1
3,6620.03,6621.03,53,1
6,6612.55,6612.55,54,8
7,6612.55,6621.15,54,8
12,6591.25,6612.55,31,8
13,6591.25,6595.20,31,8
1,6621.08,6622.08,54,8
8,6621.06,6621.06,55,13
9,6621.06,6624.36,55,13
12,6599.89,6621.06,37,13
13,6599.89,6603.84,37,13
3,6623.38,6624.38,55,13
4,6623.37,6623.37,56,3
5,6623.37,6624.57,56,3
16,6602.21,6623.37,38,3
15,6602.21,6606.51,38,3
6,6622.41,6622.41,57,2
7,6622.41,6625.11,57,2
10,6603.72,6622.41,40,2
11,6603.72,6609.64,40,2
1,6624.61,6625.61,57,2
2,6624.38,6625.38,56,3
1,6628.01,6629.01,58,0
8,6628.70,6628.70,60,12
9,6628.70,6629.50,60,12
16,6607.02,6628.70,43,12
15,6607.02,6611.32,43,12
2,6629.11,6630.11,59,0
3,6629.46,6630.46,60,12
6,6626.45,6626.45,61,9
7,6626.45,6631.45,61,9
12,6606.14,6626.45,42,9
13,6606.14,6610.09,42,9
1,6631.45,6632.45,61,9
4,6632.69,6632.69,62,4
5,6632.69,6632.89,62,4
16,6611.38,6632.69,46,4
15,6611.38,6615.68,46,4
8,6629.98,6629.98,63,11
9,6629.98,6633.88,63,11
10,6609.68,6629.98,44,11
11,6609.68,6615.59,44,11
2,6632.88,6633.88,62,4
3,6633.51,6634.51,63,11
6,6630.48,6630.48,64,5
7,6630.48,6635.48,64,5
12,6610.11,6630.48,45,5
13,6610.11,6614.06,45,5
1,6634.90,6635.90,64,5
8,6635.58,6638.08,65,10
9,6638.08,6638.18,65,10
12,6614.11,6635.58,48,10
13,6614.11,6618.06,48,10
3,6637.34,6638.34,65,10
4,6637.06,6637.06,66,7
5,6637.06,6638.86,66,7
16,6615.70,6637.06,50,7
15,6615.70,6620.00,50,7
2,6638.54,6639.54,66,7
6,6637.94,6640.44,67,6
7,6640.44,6640.44,67,6
10,6618.65,6637.94,52,6
11,6618.65,6624.57,52,6
1,6639.59,6640.59,67,6
8,6639.85,6642.35,69,1
9,6642.35,6642.55,69,1
16,6620.04,6639.85,53,1
15,6620.04,6624.34,53,1
1,6645.76,6646.76,73,0
2,6643.36,6644.36,72,0
1,6642.34,6643.34,70,0
3,6641.68,6642.68,69,1
10,6624.57,6624.57,56,3
11,6624.57,6630.49,56,3
3,6648.34,6649.34,75,0
3,6647.07,6648.07,74,3
6,6647.20,6649.70,76,8
7,6649.70,6650.30,76,8
12,6621.15,6647.20,54,8
13,6621.15,6625.10,54,8
1,6650.24,6651.24,76,8
4,6651.13,6651.13,77,2
5,6651.13,6651.43,77,2
12,6625.11,6651.13,57,2
13,6625.11,6629.06,57,2
2,6651.40,6652.40,77,2
8,6652.13,6652.13,78,12
9,6652.13,6653.13,78,12
16,6629.50,6652.13,60,12
15,6629.50,6633.80,60,12
3,6653.10,6654.10,78,12
6,6652.79,6652.79,79,4
7,6652.79,6654.99,79,4
10,6632.89,6652.79,62,4
11,6632.89,6638.81,62,4
1,6654.94,6655.94,79,4
2,6655.73,6656.73,80,0
4,6656.13,6656.13,81,11
5,6656.13,6657.93,81,11
16,6633.88,6656.13,63,11
15,6633.88,6638.18,63,11
2,6657.90,6658.90,81,11
6,6649.09,6651.59,82,13
7,6651.59,6658.99,82,13
16,6624.36,6649.09,55,13
15,6624.36,6628.66,55,13
1,6658.36,6659.36,82,13
8,6659.15,6659.15,83,7
9,6659.15,6661.25,83,7
10,6638.86,6659.15,66,7
11,6638.86,6644.78,66,7
3,6661.23,6662.23,83,7
6,6661.66,6661.66,84,6
7,6661.66,6662.96,84,6
12,6640.44,6661.66,67,6
13,6640.44,6644.39,67,6
1,6662.08,6663.08,84,6
4,6654.79,6654.79,85,9
5,6654.79,6664.39,85,9
12,6631.45,6654.79,61,9
13,6631.45,6635.40,61,9
2,6664.39,6665.39,85,9
8,6657.80,6660.30,87,5
9,6660.30,6666.10,87,5
12,6635.48,6657.80,64,5
13,6635.48,6639.43,64,5
6,6663.07,6663.07,88,1
7,6663.07,6667.07,88,1
16,6642.55,6663.07,69,1
15,6642.55,6646.85,69,1
3,6666.10,6667.10,87,5
1,6667.03,6668.03,88,1
2,6669.17,6670.17,89,0
8,6659.91,6659.91,91,10
9,6659.91,6670.41,91,10
16,6638.18,6659.91,65,10
15,6638.18,6642.48,65,10
1,6669.95,6670.95,90,0
3,6670.30,6671.30,91,10
6,6671.36,6671.36,92,2
7,6671.36,6673.16,92,2
10,6651.43,6671.36,77,2
11,6651.43,6657.35,77,2
1,6673.12,6674.12,92,2
4,6673.86,6673.86,93,12
5,6673.86,6674.46,93,12
16,6653.13,6673.86,78,12
15,6653.13,6657.43,78,12
8,6669.51,6669.51,94,3
9,6669.51,6675.31,94,3
16,6647.89,6669.51,74,3
15,6647.89,6652.19,74,3
2,6674.44,6675.44,93,12
3,6675.31,6676.31,94,3
6,6677.02,6677.02,95,4
7,6677.02,6677.12,95,4
12,6654.99,6677.02,79,4
13,6654.99,6658.94,79,4
1,6676.58,6677.58,95,4
8,6676.09,6678.59,97,11
9,6678.59,6679.89,97,11
10,6657.93,6676.09,81,11
11,6657.93,6663.85,81,11
2,6679.19,6680.19,96,0
3,6679.83,6680.83,97,11
6,6670.30,6670.30,98,8
7,6670.30,6681.10,98,8
12,6650.30,6670.30,76,8
13,6650.30,6654.25,76,8
1,6680.19,6681.19,98,8
4,6680.64,6680.64,101,13
5,6680.64,6684.44,101,13
12,6658.99,6680.64,82,13
13,6658.99,6662.94,82,13
1,6683.47,6684.47,100,0
2,6684.42,6685.42,101,13
8,6683.45,6683.45,102,9
9,6683.45,6685.75,102,9
10,6664.39,6683.45,85,9
11,6664.39,6670.31,85,9
3,6685.75,6686.75,102,9
6,6681.36,6681.36,103,7
7,6681.36,6686.96,103,7
16,6661.25,6681.36,83,7
15,6661.25,6665.55,83,7
1,6686.92,6687.92,103,7
3,6688.77,6689.77,104,0
4,6687.71,6687.71,105,5
5,6687.71,6690.41,105,5
16,6666.10,6687.71,87,5
15,6666.10,6670.40,87,5
2,6690.01,6691.01,105,5
6,6684.62,6684.62,107,6
7,6684.62,6691.42,107,6
12,6662.96,6684.62,84,6
13,6662.96,6666.91,84,6
1,6691.41,6692.41,107,6
8,6692.70,6692.70,108,12
9,6692.70,6693.40,108,12
10,6674.46,6692.70,93,12
11,6674.46,6680.38,93,12
3,6693.37,6694.37,108,12
2,6693.97,6694.97,109,0
6,6689.52,6689.52,110,1
7,6689.52,6697.22,110,1
12,6667.07,6689.52,88,1
13,6667.07,6671.02,88,1
8,6695.70,6695.70,111,3
9,6695.70,6697.90,111,3
16,6675.31,6695.70,94,3
15,6675.31,6679.61,94,3
1,6697.20,6698.20,110,1
4,6690.65,6690.65,112,10
5,6690.65,6698.95,112,10
16,6670.41,6690.65,91,10
15,6670.41,6674.71,91,10
3,6697.89,6698.89,111,3
2,6698.91,6699.91,112,10
6,6698.48,6698.48,113,4
7,6698.48,6701.18,113,4
12,6677.12,6698.48,95,4
13,6677.12,6681.07,95,4
1,6700.63,6701.63,113,4
8,6700.20,6700.20,114,11
9,6700.20,6702.30,114,11
16,6679.89,6700.20,97,11
15,6679.89,6684.19,97,11
3,6702.26,6703.26,114,11
2,6703.29,6704.29,115,0
6,6702.22,6702.22,116,8
7,6702.22,6705.62,116,8
12,6681.10,6702.22,98,8
13,6681.10,6685.05,98,8
1,6705.58,6706.58,116,8
8,6703.62,6703.62,117,13
9,6703.62,6706.72,117,13
10,6684.44,6703.62,101,13
11,6684.44,6690.35,101,13
3,6706.68,6707.68,117,13
4,6708.41,6708.41,118,5
5,6708.41,6708.51,118,5
10,6690.41,6708.41,105,5
11,6690.41,6696.33,105,5
2,6708.49,6709.49,118,5
6,6708.83,6708.83,119,7
7,6708.83,6711.73,119,7
12,6686.96,6708.83,103,7
13,6686.96,6690.91,103,7
8,6705.85,6708.35,120,9
9,6708.35,6711.95,120,9
16,6685.75,6705.85,102,9
15,6685.75,6690.05,102,9
1,6711.66,6712.66,119,7
3,6711.92,6712.92,120,9
4,6714.24,6714.24,122,12
5,6714.24,6714.44,122,12
16,6693.40,6714.24,108,12
15,6693.40,6697.70,108,12
2,6713.68,6714.68,122,12
6,6711.99,6711.99,123,6
7,6711.99,6715.69,123,6
12,6691.42,6711.99,107,6
13,6691.42,6695.37,107,6
1,6715.05,6716.05,123,6
8,6694.55,6697.05,125,2
9,6697.05,6717.25,125,2
12,6673.16,6694.55,92,2
13,6673.16,6677.11,92,2
3,6717.16,6718.16,125,2
2,6718.24,6719.24,126,0
1,6718.60,6719.60,127,0
6,6717.91,6717.91,1,10
7,6717.91,6720.01,1,10
10,6698.95,6717.91,112,10
11,6698.95,6704.86,112,10
4,6718.99,6718.99,2,1
5,6718.99,6720.69,2,1
12,6697.22,6718.99,110,1
13,6697.22,6701.17,110,1
1,6720.01,6721.01,1,10
2,6720.65,6721.65,2,1
8,6720.14,6720.14,3,3
9,6720.14,6722.44,3,3
16,6697.90,6720.14,111,3
15,6697.90,6702.20,111,3
3,6722.43,6723.43,3,3
6,6723.32,6723.32,4,4
7,6723.32,6724.02,4,4
12,6701.18,6723.32,113,4
13,6701.18,6705.13,113,4
1,6723.49,6724.49,4,4
2,6725.03,6726.03,5,0
1,6726.93,6727.93,6,0
8,6726.24,6726.24,7,8
9,6726.24,6728.44,7,8
12,6705.62,6726.24,116,8
13,6705.62,6709.57,116,8
3,6728.44,6729.44,7,8
4,6727.58,6727.58,8,5
5,6727.58,6730.28,8,5
10,6708.51,6727.58,118,5
11,6708.51,6714.43,118,5
2,6730.28,6731.28,8,5
6,6728.65,6728.65,10,13
7,6728.65,6731.85,10,13
16,6706.72,6728.65,117,13
15,6706.72,6711.02,117,13
1,6731.82,6732.82,10,13
2,6733.19,6734.19,11,0
8,6734.83,6734.83,13,12
9,6734.83,6735.13,13,12
10,6714.44,6734.83,122,12
11,6714.44,6720.35,122,12
3,6735.13,6736.13,13,12
6,6736.52,6736.52,14,6
7,6736.52,6737.22,14,6
12,6715.69,6736.52,123,6
13,6715.69,6719.64,123,6
4,6734.15,6734.15,15,9
5,6734.15,6738.05,15,9
16,6711.95,6734.15,120,9
15,6711.95,6716.25,120,9
1,6737.17,6738.17,14,6
2,6738.00,6739.00,15,9
8,6721.96,6721.96,16,11
9,6721.96,6739.46,16,11
16,6702.30,6721.96,114,11
15,6702.30,6706.60,114,11
3,6739.19,6740.19,16,11
6,6739.62,6739.62,17,1
7,6739.62,6741.22,17,1
10,6720.69,6739.62,2,1
11,6720.69,6726.60,2,1
1,6740.57,6741.57,17,1
8,6732.66,6732.66,18,7
9,6732.66,6743.76,18,7
12,6711.73,6732.66,119,7
13,6711.73,6715.68,119,7
3,6742.77,6743.77,18,7
4,6741.05,6741.05,19,2
5,6741.05,6744.05,19,2
16,6717.25,6741.05,125,2
15,6717.25,6721.55,125,2
2,6744.04,6745.04,19,2
6,6743.02,6743.02,20,10
7,6743.02,6745.32,20,10
12,6720.01,6743.02,1,10
13,6720.01,6723.96,1,10
1,6745.28,6746.28,20,10
2,6747.55,6748.55,21,0
6,6743.88,6743.88,22,3
7,6743.88,6749.28,22,3
16,6722.44,6743.88,3,3
15,6722.44,6726.74,3,3
1,6748.51,6749.51,22,3
3,6749.56,6750.56,23,0
1,6750.83,6751.83,24,0
4,6747.13,6747.13,26,4
5,6747.13,6752.63,26,4
12,6724.02,6747.13,4,4
13,6724.02,6727.97,4,4
3,6752.25,6753.25,25,0
2,6752.60,6753.60,26,4
6,6751.45,6751.45,27,5
7,6751.45,6754.25,27,5
10,6730.28,6751.45,8,5
11,6730.28,6736.20,8,5
1,6754.24,6755.24,27,5
3,6756.60,6757.60,29,0
2,6757.11,6758.11,30,0
6,6755.01,6755.01,31,12
7,6755.01,6759.21,31,12
16,6735.13,6755.01,13,12
15,6735.13,6739.43,13,12
1,6759.20,6760.20,31,12
4,6757.03,6757.03,33,6
5,6757.03,6762.23,33,6
12,6737.22,6757.03,14,6
13,6737.22,6741.17,14,6
3,6761.53,6762.53,32,0
2,6762.19,6763.19,33,6
6,6763.35,6763.35,34,2
7,6763.35,6763.85,34,2
10,6744.05,6763.35,19,2
11,6744.05,6749.97,19,2
1,6763.82,6764.82,34,2
3,6765.84,6766.84,35,0
6,6763.80,6763.80,37,1
7,6763.80,6767.80,37,1
12,6741.22,6763.80,17,1
13,6741.22,6745.17,17,1
2,6766.93,6767.93,36,0
1,6767.56,6768.56,37,1
3,6770.18,6771.18,38,0
1,6770.67,6771.67,39,0
4,6767.42,6767.42,40,7
5,6767.42,6771.72,40,7
16,6743.76,6767.42,18,7
15,6743.76,6748.06,18,7
2,6771.72,6772.72,40,7
6,6771.64,6771.64,42,4
7,6771.64,6774.14,42,4
10,6752.63,6771.64,26,4
11,6752.63,6758.55,26,4
1,6774.13,6775.13,42,4
3,6774.99,6775.99,43,0
4,6756.55,6756.55,44,9
5,6756.55,6777.65,44,9
10,6738.05,6756.55,15,9
11,6738.05,6743.97,15,9
6,6776.00,6776.00,45,5
7,6776.00,6778.10,45,5
12,6754.25,6776.00,27,5
13,6754.25,6758.20,27,5
2,6777.07,6778.07,44,9
1,6778.07,6779.07,45,5
3,6779.29,6780.29,46,0
6,6750.56,6750.56,48,8
7,6750.56,6782.06,48,8
16,6728.44,6750.56,7,8
15,6728.44,6732.74,7,8
1,6781.49,6782.49,48,8
2,6781.84,6782.84,49,0
3,6783.68,6784.68,50,0
1,6785.00,6786.00,51,0
4,6778.74,6781.24,52,12
5,6781.24,6786.64,52,12
12,6759.21,6778.74,31,12
13,6759.21,6763.16,31,12
2,6786.62,6787.62,52,12
3,6788.03,6789.03,53,0
6,6771.21,6771.21,54,3
7,6771.21,6789.11,54,3
12,6749.28,6771.21,22,3
13,6749.28,6753.23,22,3
1,6789.08,6790.08,54,3
3,6791.38,6792.38,55,0
4,6779.98,6779.98,56,6
5,6779.98,6792.58,56,6
10,6762.23,6779.98,33,6
11,6762.23,6768.15,33,6
6,6790.36,6792.86,57,7
7,6792.86,6793.06,57,7
10,6771.72,6790.36,40,7
11,6771.72,6777.64,40,7
2,6792.38,6793.38,56,6
1,6792.61,6793.61,57,7
1,6796.01,6797.01,58,0
2,6797.11,6798.11,59,0
3,6797.46,6798.46,60,0
6,6767.85,6767.85,61,10
7,6767.85,6799.45,61,10
12,6745.32,6767.85,20,10
13,6745.32,6749.27,20,10
1,6799.45,6800.45,61,10
4,6789.39,6789.39,62,1
5,6789.39,6800.89,62,1
12,6767.80,6789.39,37,1
13,6767.80,6771.75,37,1
2,6800.88,6801.88,62,1
3,6801.51,6802.51,63,0
6,6795.51,6795.51,64,9
7,6795.51,6803.41,64,9
10,6777.65,6795.51,44,9
11,6777.65,6783.56,44,9
1,6802.90,6803.90,64,9
3,6805.34,6806.34,65,0
4,6799.32,6799.32,66,5
5,6799.32,6806.82,66,5
12,6778.10,6799.32,45,5
13,6778.10,6782.05,45,5
2,6806.54,6807.54,66,5
6,6804.40,6804.40,67,12
7,6804.40,6807.60,67,12
10,6786.64,6804.40,52,12
11,6786.64,6792.56,52,12
1,6807.59,6808.59,67,12
3,6809.68,6810.68,69,0
1,6810.34,6811.34,70,0
2,6811.36,6812.36,72,0
6,6796.16,6798.66,73,4
7,6798.66,6813.76,73,4
12,6774.14,6796.16,42,4
13,6774.14,6778.09,42,4
1,6813.76,6814.76,73,4
3,6815.07,6816.07,74,0
3,6816.34,6817.34,75,0
6,6753.15,6753.15,76,13
7,6753.15,6818.25,76,13
12,6731.85,6753.15,10,13
13,6731.85,6735.80,10,13
1,6818.24,6819.24,76,13
4,6813.41,6813.41,77,7
5,6813.41,6819.41,77,7
12,6793.06,6813.41,57,7
13,6793.06,6797.01,57,7
2,6819.40,6820.40,77,7
3,6821.10,6822.10,78,0
6,6818.55,6818.55,79,1
7,6818.55,6822.95,79,1
10,6800.89,6818.55,62,1
11,6800.89,6806.81,62,1
1,6822.94,6823.94,79,1
2,6823.73,6824.73,80,0
4,6810.52,6810.52,81,6
5,6810.52,6825.92,81,6
10,6792.58,6810.52,56,6
11,6792.58,6798.49,56,6
6,6809.52,6812.02,82,3
7,6812.02,6826.92,82,3
12,6789.11,6809.52,54,3
13,6789.11,6793.06,54,3
2,6825.90,6826.90,81,6
1,6826.36,6827.36,82,3
3,6829.23,6830.23,83,0
6,6825.49,6825.49,84,5
7,6825.49,6830.89,84,5
10,6806.82,6825.49,66,5
11,6806.82,6812.74,66,5
1,6830.08,6831.08,84,5
4,6819.59,6819.59,85,10
5,6819.59,6832.39,85,10
12,6799.45,6819.59,61,10
13,6799.45,6803.40,61,10
2,6832.39,6833.39,85,10
6,6802.34,6802.34,88,8
7,6802.34,6835.04,88,8
12,6782.06,6802.34,48,8
13,6782.06,6786.01,48,8
3,6834.10,6835.10,87,0
1,6835.03,6836.03,88,8
2,6837.17,6838.17,89,0
1,6837.95,6838.95,90,0
3,6838.30,6839.30,91,0
6,6835.43,6835.43,92,4
7,6835.43,6841.13,92,4
12,6813.76,6835.43,73,4
13,6813.76,6817.71,73,4
1,6841.12,6842.12,92,4
4,6760.05,6760.05,93,11
5,6760.05,6842.45,93,11
16,6739.46,6760.05,16,11
15,6739.46,6743.76,16,11
8,6839.43,6839.43,94,13
9,6839.43,6843.33,94,13
12,6818.25,6839.43,76,13
13,6818.25,6822.20,76,13
2,6842.44,6843.44,93,11
3,6843.31,6844.31,94,13
6,6836.89,6836.89,95,7
7,6836.89,6845.09,95,7
10,6819.41,6836.89,77,7
11,6819.41,6825.33,77,7
1,6844.58,6845.58,95,7
8,6823.35,6823.35,97,9
9,6823.35,6847.85,97,9
12,6803.41,6823.35,64,9
13,6803.41,6807.36,64,9
2,6847.19,6848.19,96,0
3,6847.83,6848.83,97,9
6,6786.16,6786.16,98,2
7,6786.16,6849.06,98,2
12,6763.85,6786.16,34,2
13,6763.85,6767.80,34,2
1,6848.19,6849.19,98,2
4,6844.73,6847.23,101,6
5,6847.23,6852.43,101,6
10,6825.92,6844.73,81,6
11,6825.92,6831.83,81,6
1,6851.47,6852.47,100,0
2,6852.42,6853.42,101,6
8,6848.50,6848.50,102,3
9,6848.50,6853.80,102,3
12,6826.92,6848.50,82,3
13,6826.92,6830.87,82,3
3,6853.75,6854.75,102,3
6,6852.23,6854.73,103,5
7,6854.73,6854.93,103,5
12,6830.89,6852.23,84,5
13,6830.89,6834.84,84,5
1,6854.92,6855.92,103,5
3,6856.77,6857.77,104,0
4,6857.96,6857.96,105,8
5,6857.96,6858.36,105,8
12,6835.04,6857.96,88,8
13,6835.04,6838.99,88,8
2,6858.01,6859.01,105,8
6,6845.50,6848.00,107,1
7,6848.00,6859.50,107,1
12,6822.95,6845.50,79,1
13,6822.95,6826.90,79,1
1,6859.41,6860.41,107,1
8,6828.90,6828.90,108,12
9,6828.90,6861.40,108,12
12,6807.60,6828.90,67,12
13,6807.60,6811.55,67,12
3,6861.37,6862.37,108,12
2,6861.97,6862.97,109,0
6,6850.40,6850.40,110,10
7,6850.40,6865.20,110,10
10,6832.39,6850.40,85,10
11,6832.39,6838.31,85,10
8,6864.54,6864.54,111,13
9,6864.54,6865.94,111,13
16,6843.33,6864.54,94,13
15,6843.33,6847.63,94,13
1,6865.20,6866.20,110,10
4,6862.15,6862.15,112,4
5,6862.15,6866.95,112,4
12,6841.13,6862.15,92,4
13,6841.13,6845.08,92,4
3,6865.89,6866.89,111,13
2,6866.91,6867.91,112,4
6,6860.46,6860.46,113,11
7,6860.46,6869.16,113,11
10,6842.45,6860.46,93,11
11,6842.45,6848.36,93,11
1,6868.63,6869.63,113,11
8,6866.99,6866.99,114,7
9,6866.99,6870.29,114,7
12,6845.09,6866.99,95,7
13,6845.09,6849.04,95,7
3,6870.26,6871.26,114,7
2,6871.29,6872.29,115,0
6,6871.40,6871.40,116,6
7,6871.40,6873.60,116,6
10,6852.43,6871.40,101,6
11,6852.43,6858.34,101,6
1,6873.58,6874.58,116,6
8,6873.55,6873.55,117,3
9,6873.55,6874.75,117,3
16,6853.80,6873.55,102,3
15,6853.80,6858.10,102,3
3,6874.68,6875.68,117,3
4,6868.65,6868.65,118,9
5,6868.65,6876.55,118,9
16,6847.85,6868.65,97,9
15,6847.85,6852.15,97,9
2,6876.49,6877.49,118,9
6,6870.98,6870.98,119,2
7,6870.98,6879.68,119,2
12,6849.06,6870.98,98,2
13,6849.06,6853.01,98,2
8,6877.23,6877.23,120,5
9,6877.23,6879.93,120,5
12,6854.93,6877.23,103,5
13,6854.93,6858.88,103,5
1,6879.66,6880.66,119,2
3,6879.92,6880.92,120,5
4,6876.79,6876.79,122,8
5,6876.79,6882.49,122,8
10,6858.36,6876.79,105,8
11,6858.36,6864.28,105,8
2,6881.68,6882.68,122,8
6,6882.30,6882.30,123,12
7,6882.30,6883.70,123,12
16,6861.40,6882.30,108,12
15,6861.40,6865.70,108,12
1,6883.05,6884.05,123,12
8,6880.60,6880.60,125,1
9,6880.60,6885.20,125,1
12,6859.50,6880.60,107,1
13,6859.50,6863.45,107,1
3,6885.16,6886.16,125,1
2,6886.24,6887.24,126,0
1,6886.60,6887.60,127,0
6,6887.25,6887.25,1,13
7,6887.25,6888.05,1,13
16,6865.94,6887.25,111,13
15,6865.94,6870.24,111,13
4,6885.36,6885.36,2,4
5,6885.36,6888.66,2,4
10,6866.95,6885.36,112,4
11,6866.95,6872.86,112,4
1,6888.01,6889.01,1,13
2,6888.65,6889.65,2,4
8,6885.78,6888.28,3,10
9,6888.28,6890.48,3,10
12,6865.20,6885.78,110,10
13,6865.20,6869.15,110,10
3,6890.43,6891.43,3,10
6,6890.01,6890.01,4,11
7,6890.01,6892.01,4,11
12,6869.16,6890.01,113,11
13,6869.16,6873.11,113,11
1,6891.49,6892.49,4,11
2,6893.03,6894.03,5,0
1,6894.93,6895.93,6,0
8,6896.47,6896.47,7,3
9,6896.47,6896.47,7,3
16,6874.75,6896.47,117,3
15,6874.75,6879.05,117,3
3,6896.44,6897.44,7,3
4,6891.59,6891.59,8,7
5,6891.59,6898.29,8,7
16,6870.29,6891.59,114,7
15,6870.29,6874.59,114,7
2,6898.28,6899.28,8,7
6,6894.62,6894.62,10,9
7,6894.62,6899.82,10,9
10,6876.55,6894.62,118,9
11,6876.55,6882.47,118,9
1,6899.82,6900.82,10,9
2,6901.19,6902.19,11,0
8,6892.53,6892.53,13,6
9,6892.53,6903.13,13,6
12,6873.60,6892.53,116,6
13,6873.60,6877.55,116,6
3,6903.13,6904.13,13,6
6,6899.88,6899.88,14,2
7,6899.88,6905.18,14,2
12,6879.68,6899.88,119,2
13,6879.68,6883.63,119,2
4,6905.31,6905.31,15,12
5,6905.31,6906.01,15,12
12,6883.70,6905.31,123,12
13,6883.70,6887.65,123,12
1,6905.17,6906.17,14,2
2,6906.00,6907.00,15,12
8,6901.18,6901.18,16,5
9,6901.18,6907.48,16,5
16,6879.93,6901.18,120,5
15,6879.93,6884.23,120,5
3,6907.19,6908.19,16,5
